acc,disprot_id,region_id,organism,ncbi_taxon_id,group,protein_length,start,end,region_len,term_namespace,term_id,term_ontology,ec_id,ec_name,ec_ontology,reference_id,curator_name,released,version
Q07817,DP00298,DP00298r005,Homo sapiens,9606,Human,233,28,80,53,Structural state,IDPO:0000002,IDPO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,29507390,Elena Papaleo,2022_03,2
Q07817,DP00298,DP00298r006,Homo sapiens,9606,Human,233,28,80,53,Disorder function,IDPO:0000045,IDPO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,29507390,Elena Papaleo,2022_03,2
Q07817,DP00298,DP00298r010,Homo sapiens,9606,Human,233,25,80,56,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,23340338,Victoria Nugnes,2023_12,0
P31751,DP00304,DP00304r001,Homo sapiens,9606,Human,481,298,310,13,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,12517337,Federica Quaglia,2022_03,3
P31751,DP00304,DP00304r002,Homo sapiens,9606,Human,481,297,312,16,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,12086620,Federica Quaglia,2022_03,3
P31751,DP00304,DP00304r003,Homo sapiens,9606,Human,481,442,460,19,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,12086620,Federica Quaglia,2022_03,3
P31751,DP00304,DP00304r004,Homo sapiens,9606,Human,481,442,480,39,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,12086620,Victoria Nugnes,2022_06,4
P31751,DP00304,DP00304r005,Homo sapiens,9606,Human,481,441,481,41,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,12517337,Federica Quaglia,2022_03,3
P31751,DP00304,DP00304r006,Homo sapiens,9606,Human,481,190,201,12,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,12517337,Federica Quaglia,2022_03,3
P31751,DP00304,DP00304r007,Homo sapiens,9606,Human,481,298,310,13,Molecular function,GO:0140677,GO,ECO:0005670,x-ray crystallography evidence used in manual assertion,ECO,12517337,Federica Quaglia,2022_03,3
P31751,DP00304,DP00304r008,Homo sapiens,9606,Human,481,472,476,5,Disorder function,IDPO:0000045,IDPO,ECO:0001230,mass spectrometry evidence used in manual assertion,ECO,12086620,Victoria Nugnes,2022_06,3
Q07108,DP00306,DP00306r003,Homo sapiens,9606,Human,199,64,84,21,Structural state,IDPO:0000002,IDPO,ECO:0005670,x-ray crystallography evidence used in manual assertion,ECO,11101293,Victoria Nugnes,2024_06,0
P51946,DP00307,DP00307r001,Homo sapiens,9606,Human,323,288,323,36,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,8836101,András Hatos,2022_03,2
P51946,DP00307,DP00307r002,Homo sapiens,9606,Human,323,1,10,10,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,8836101,András Hatos,2022_03,2
P51946,DP00307,DP00307r003,Homo sapiens,9606,Human,323,288,323,36,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,8941715,András Hatos,2022_03,2
P51946,DP00307,DP00307r004,Homo sapiens,9606,Human,323,1,10,10,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,8941715,András Hatos,2022_03,2
P06132,DP00308,DP00308r001,Homo sapiens,9606,Human,367,1,10,10,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,12198141,Maria Cristina Aspromonte,2022_03,2
P06132,DP00308,DP00308r002,Homo sapiens,9606,Human,367,1,10,10,Molecular function,GO:0005515,GO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,12198141,Maria Cristina Aspromonte,2022_03,3
P00533,DP00309,DP00309r002,Homo sapiens,9606,Human,1210,985,1012,28,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,12196540,Victoria Nugnes,2022_06,0
P00533,DP00309,DP00309r003,Homo sapiens,9606,Human,1210,989,1000,12,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,12196540,Victoria Nugnes,2022_06,0
P00533,DP00309,DP00309r004,Homo sapiens,9606,Human,1210,668,1210,543,Structural state,IDPO:0000002,IDPO,ECO:0006236,protein hydrogen-deuterium exchange mass spectrometry evidence used in manual assertion,ECO,27872189,Rita Pancsa,2025_06,0
P00533,DP00309,DP00309r005,Homo sapiens,9606,Human,1210,668,1210,543,Structural state,IDPO:0000002,IDPO,ECO:0006204,far-UV circular dichroism evidence used in manual assertion,ECO,27872189,Rita Pancsa,2025_06,0
P00533,DP00309,DP00309r006,Homo sapiens,9606,Human,1210,668,1210,543,Structural state,IDPO:0000002,IDPO,ECO:0001184,gel-filtration evidence used in manual assertion,ECO,27872189,Rita Pancsa,2025_06,0
P00533,DP00309,DP00309r007,Homo sapiens,9606,Human,1210,668,1210,543,Structural state,IDPO:0000002,IDPO,ECO:0007064,dynamic light scattering assay evidence used in manual assertion,ECO,27872189,Rita Pancsa,2025_06,0
P00533,DP00309,DP00309r008,Homo sapiens,9606,Human,1210,668,1210,543,Structural state,IDPO:0000002,IDPO,ECO:0006275,analytical ultracentrifugation evidence used in manual assertion,ECO,27872189,Rita Pancsa,2025_06,0
P00533,DP00309,DP00309r009,Homo sapiens,9606,Human,1210,668,1210,543,Structural state,IDPO:0000002,IDPO,ECO:0006210,small-angle X-ray scattering evidence used in manual assertion,ECO,27872189,Rita Pancsa,2025_06,0
P00533,DP00309,DP00309r010,Homo sapiens,9606,Human,1210,1067,1071,5,Disorder function,IDPO:0000045,IDPO,ECO:0000279,qualitative western immunoblotting evidence used in manual assertion,ECO,27872189,Rita Pancsa,2025_06,0
P00533,DP00309,DP00309r011,Homo sapiens,9606,Human,1210,1170,1174,5,Disorder function,IDPO:0000045,IDPO,ECO:0000279,qualitative western immunoblotting evidence used in manual assertion,ECO,27872189,Rita Pancsa,2025_06,0
P00533,DP00309,DP00309r012,Homo sapiens,9606,Human,1210,668,1210,543,Molecular function,GO:0005515,GO,ECO:0005640,glutathione S-transferase pull-down assay evidence used in manual assertion,ECO,27872189,Rita Pancsa,2025_06,0
P62495,DP00310,DP00310r001,Homo sapiens,9606,Human,437,333,342,10,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,10676813,Victoria Nugnes,2024_06,3
P62495,DP00310,DP00310r002,Homo sapiens,9606,Human,437,358,370,13,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,10676813,Victoria Nugnes,2024_06,3
P62495,DP00310,DP00310r003,Homo sapiens,9606,Human,437,423,437,15,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,10676813,Victoria Nugnes,2024_06,3
P62495,DP00310,DP00310r004,Homo sapiens,9606,Human,437,414,437,24,Structural state,IDPO:0000002,IDPO,ECO:0005642,heteronuclear single quantum coherence spectroscopy evidence used in manual assertion,ECO,24452424,Victoria Nugnes,2024_06,0
P62495,DP00310,DP00310r005,Homo sapiens,9606,Human,437,329,372,44,Structural state,IDPO:0000002,IDPO,ECO:0005642,heteronuclear single quantum coherence spectroscopy evidence used in manual assertion,ECO,24452424,Victoria Nugnes,2024_06,0
P24071,DP00311,DP00311r001,Homo sapiens,9606,Human,287,217,229,13,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,12783876,Federica Quaglia,2022_03,2
Q9UJY5,DP00314,DP00314r001,Homo sapiens,9606,Human,639,166,189,24,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,12668765,Marco Necci,2022_03,2
Q9UJY5,DP00314,DP00314r003,Homo sapiens,9606,Human,639,144,170,27,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,12767220,Marco Necci,2022_03,2
Q9UJY5,DP00314,DP00314r004,Homo sapiens,9606,Human,639,303,326,24,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,12767220,Marco Necci,2022_03,2
O43464,DP00315,DP00315r003,Homo sapiens,9606,Human,458,344,358,15,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,11967569,Sandra Macedo-Ribeiro,2022_03,3
O43464,DP00315,DP00315r004,Homo sapiens,9606,Human,458,280,292,13,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,29022916,Victoria Nugnes,2023_06,3
O43464,DP00315,DP00315r005,Homo sapiens,9606,Human,458,344,358,15,Disorder function,IDPO:0000033,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,11967569,Victoria Nugnes,2023_06,4
O43464,DP00315,DP00315r006,Homo sapiens,9606,Human,458,344,357,14,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,29022916,Victoria Nugnes,2023_06,3
O43464,DP00315,DP00315r007,Homo sapiens,9606,Human,458,344,357,14,Disorder function,IDPO:0000033,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,29022916,Victoria Nugnes,2023_06,4
O43464,DP00315,DP00315r008,Homo sapiens,9606,Human,458,345,358,14,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,27571206,Sandra Macedo-Ribeiro,2022_03,2
O43464,DP00315,DP00315r009,Homo sapiens,9606,Human,458,345,358,14,Disorder function,IDPO:0000033,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,27571206,Victoria Nugnes,2023_06,4
O15350,DP00319,DP00319r002,Homo sapiens,9606,Human,636,549,564,16,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,11264583,Federica Quaglia,2022_06,3
P05121,DP00320,DP00320r001,Homo sapiens,9606,Human,402,355,370,16,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,21697084,Edoardo Salladini,2022_03,3
P05121,DP00320,DP00320r003,Homo sapiens,9606,Human,402,361,370,10,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,12808446,Federica Quaglia,2022_03,2
P05121,DP00320,DP00320r004,Homo sapiens,9606,Human,402,355,370,16,Molecular function,GO:0098772,GO,ECO:0006218,combinatorial experimental and author inference evidence contained in single publication used in manual assertion,ECO,21697084,Edoardo Salladini,2022_03,3
Q9UM07,DP00321,DP00321r002,Homo sapiens,9606,Human,663,55,65,11,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,15247907,Federica Quaglia,2022_03,2
Q9UM07,DP00321,DP00321r004,Homo sapiens,9606,Human,663,158,171,14,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,15247907,Federica Quaglia,2022_03,2
Q9UM07,DP00321,DP00321r007,Homo sapiens,9606,Human,663,338,348,11,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,15247907,Federica Quaglia,2022_03,2
Q9UM07,DP00321,DP00321r008,Homo sapiens,9606,Human,663,371,387,17,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,15247907,Federica Quaglia,2022_03,2
Q9UM07,DP00321,DP00321r011,Homo sapiens,9606,Human,663,633,644,12,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,15247907,Federica Quaglia,2022_03,2
P11309,DP00322,DP00322r001,Homo sapiens,9606,Human,313,14,31,18,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,15525646,Federica Quaglia,2022_03,3
O75469,DP00323,DP00323r001,Homo sapiens,9606,Human,434,130,141,12,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,11408620,Marco Necci,2022_03,2
O75469,DP00323,DP00323r002,Homo sapiens,9606,Human,434,178,197,20,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,11408620,Marco Necci,2022_03,2
P09651,DP00324,DP00324r002,Homo sapiens,9606,Human,372,92,102,11,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,11917013,Edoardo Salladini,2022_03,3
P09651,DP00324,DP00324r003,Homo sapiens,9606,Human,372,92,102,11,Disorder function,IDPO:0000033,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,11917013,Edoardo Salladini,2022_03,4
P09651,DP00324,DP00324r006,Homo sapiens,9606,Human,372,182,196,15,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,11917013,Edoardo Salladini,2022_03,3
P09651,DP00324,DP00324r010,Homo sapiens,9606,Human,372,92,102,11,Structural transition,IDPO:0000011,IDPO,ECO:0005670,x-ray crystallography evidence used in manual assertion,ECO,10323862,Edoardo Salladini,2022_03,2
P09651,DP00324,DP00324r011,Homo sapiens,9606,Human,372,92,102,11,Molecular function,GO:0003677,GO,ECO:0005670,x-ray crystallography evidence used in manual assertion,ECO,10323862,Edoardo Salladini,2022_03,3
P09651,DP00324,DP00324r013,Homo sapiens,9606,Human,372,92,102,11,Disorder function,IDPO:0000033,IDPO,ECO:0005670,x-ray crystallography evidence used in manual assertion,ECO,10323862,Edoardo Salladini,2022_03,3
P09651,DP00324,DP00324r014,Homo sapiens,9606,Human,372,183,190,8,Molecular function,GO:0003677,GO,ECO:0005670,x-ray crystallography evidence used in manual assertion,ECO,10323862,Edoardo Salladini,2022_03,3
P09651,DP00324,DP00324r019,Homo sapiens,9606,Human,372,342,357,16,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,16901787,Edoardo Salladini,2022_03,2
P09651,DP00324,DP00324r024,Homo sapiens,9606,Human,372,182,186,5,Disorder function,IDPO:0000046,IDPO,ECO:0007718,ubiquitination assay evidence used in manual assertion,ECO,28084329,Victoria Nugnes,2023_12,3
P09651,DP00324,DP00324r026,Homo sapiens,9606,Human,372,93,97,5,Disorder function,IDPO:0000045,IDPO,ECO:0000279,qualitative western immunoblotting evidence used in manual assertion,ECO,25999341,Edoardo Salladini,2022_03,2
O14832,DP00327,DP00327r001,Homo sapiens,9606,Human,338,31,42,12,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,16186124,Nevena Veljkovic,2022_03,2
O14832,DP00327,DP00327r003,Homo sapiens,9606,Human,338,223,233,11,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,16186124,Nevena Veljkovic,2022_03,2
O14832,DP00327,DP00327r004,Homo sapiens,9606,Human,338,303,318,16,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,16186124,Nevena Veljkovic,2022_03,2
P21815,DP00332,DP00332r001,Homo sapiens,9606,Human,317,1,317,317,Structural state,IDPO:0000002,IDPO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,11162539,Rita Pancsa,2022_03,3
P21815,DP00332,DP00332r004,Homo sapiens,9606,Human,317,1,317,317,Molecular function,GO:0036094,GO,ECO:0006218,combinatorial experimental and author inference evidence contained in single publication used in manual assertion,ECO,11162539,Rita Pancsa,2022_03,3
P21815,DP00332,DP00332r005,Homo sapiens,9606,Human,317,1,317,317,Molecular function,GO:0005515,GO,ECO:0006218,combinatorial experimental and author inference evidence contained in single publication used in manual assertion,ECO,11162539,Rita Pancsa,2022_03,3
P21815,DP00332,DP00332r006,Homo sapiens,9606,Human,317,285,289,5,Molecular function,GO:0005515,GO,ECO:0006218,combinatorial experimental and author inference evidence contained in single publication used in manual assertion,ECO,11162539,Rita Pancsa,2022_03,3
P21815,DP00332,DP00332r007,Homo sapiens,9606,Human,317,285,289,5,Molecular function,GO:0005515,GO,ECO:0006309,competitive binding evidence used in manual assertion,ECO,10747989,Rita Pancsa,2022_03,3
